CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
EU28.1.0.0.0.UWCD;European Union;01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3534.869;3693.588;3877.198;4048.659;4285.639;4615.918;4822.415;4982.635;5044.191;5240.285;5444.280;5723.280;6040.146;6146.770;5972.403;6143.018;6274.452;6431.300;6474.915;6661.803;6968.664;7040.766;7231.947;7484.773                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
EU15.1.0.0.0.UWCD;European Union (15 countries);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3069.918;3213.325;3220.413;3301.887;3410.666;3554.883;3723.669;3877.912;4114.011;4420.615;4601.050;4750.536;4812.635;4992.941;5155.967;5403.050;5670.134;5713.560;5588.799;5738.269;5859.600;6010.003;6048.423;6221.171;6509.918;6560.819;6718.311;6940.939                                                                                                                                                                                                                                                                                                                                                                                                                             
EA19.1.0.0.0.UWCD;Euro area;01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2809.314;2907.154;2945.244;3033.608;3190.454;3360.140;3501.093;3624.209;3725.173;3831.206;3955.245;4125.261;4324.124;4517.393;4505.227;4568.996;4670.037;4715.363;4759.417;4853.962;4975.717;5123.449;5282.716;5459.473                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
EA12.1.0.0.0.UWCD;Euro area (12 countries);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2427.373;2576.583;2615.051;2672.515;2784.914;2880.196;2914.661;3000.700;3156.625;3322.672;3461.253;3581.243;3678.798;3780.823;3898.592;4060.521;4247.156;4429.679;4422.802;4486.894;4584.750;4627.559;4670.486;4761.854;4878.690;5021.435;5175.221;5345.775                                                                                                                                                                                                                                                                                                                                                                                                                                  
DU15.1.0.0.0.UWCD;EU15 (including D_W West-Germany);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;147.206;162.896;179.943;198.985;220.549;241.662;262.628;278.331;301.509;336.282;387.410;437.035;491.038;571.695;678.839;788.595;898.419;993.024;1086.588;1225.586;1389.800;1533.743;1651.398;1731.725;1845.529;1969.193;2064.650;2172.100;2338.205;2540.672;2762.667;2972.114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                   
DA12.1.0.0.0.UWCD;EA12 (including D_W West-Germany);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;97.660;109.526;123.073;138.721;154.794;170.042;185.219;197.683;220.961;248.820;289.220;329.996;374.950;448.992;533.841;615.856;710.856;793.937;869.551;972.581;1079.675;1174.464;1277.512;1349.934;1434.583;1520.983;1630.241;1722.001;1819.442;1970.374;2164.366;2329.569;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                      
BEL.1.0.0.0.UWCD;Belgium;01 Compensation of employees;Compensation of employees: total economy ;Mrd EURO-BEF;6.2193;6.5247;7.1689;7.8876;8.8937;9.8429;10.7886;11.5528;12.2762;13.6129;15.2835;17.4143;20.0270;23.1411;27.9792;32.1201;37.0118;40.1700;43.1267;46.1589;50.9730;53.3072;56.2330;58.6760;62.8521;66.1536;68.9215;70.7185;73.6940;79.0445;85.1969;91.6773;96.2747;99.6115;103.4718;106.5040;108.6390;112.8630;116.8760;122.9640;128.5210;135.6640;140.9130;143.5670;147.7340;152.8540;160.2400;168.8950;178.3610;179.6230;183.2290;191.6260;198.3060;202.1100;204.8320;206.5810;209.2900;215.0449;220.3063                                                                                                                                                                                                                                                                                                                       
BGR.1.0.0.0.UWCD;Bulgaria;01 Compensation of employees;Compensation of employees: total economy ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.37999;0.65823;5.97187;9.23646;9.35065;9.96959;11.04734;11.74848;12.68719;13.85114;15.71012;17.41568;20.44383;24.45143;25.86956;27.19361;28.58997;30.23983;32.52778;34.28244;36.57286;38.38687;40.60629;42.79468                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
CZE.1.0.0.0.UWCD;Czech Republic;01 Compensation of employees;Compensation of employees: total economy ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;375.697;459.998;549.102;619.931;728.500;797.276;837.130;861.849;915.193;988.445;1060.973;1118.599;1212.406;1299.197;1394.034;1513.254;1616.849;1568.561;1589.052;1626.392;1664.701;1676.183;1734.660;1815.395;1922.641;2016.844;2110.081                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DNK.1.0.0.0.UWCD;Denmark;01 Compensation of employees;Compensation of employees: total economy ;Mrd DKK;20.097;23.153;26.270;27.831;31.579;36.593;40.777;45.385;50.493;57.580;65.214;73.729;81.826;93.844;110.260;123.924;141.806;156.923;173.968;194.401;214.133;232.681;263.929;288.504;311.367;336.627;362.841;393.322;414.491;432.128;450.271;464.902;478.117;480.818;496.432;518.700;546.120;572.745;605.624;635.827;662.277;696.905;722.152;741.113;762.991;800.932;848.967;902.639;949.819;945.677;953.668;966.474;977.516;993.804;1019.230;1049.056;1084.306;1121.662;1162.783                                                                                                                                                                                                                                                                                                                                                        
