CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
EU28.1.0.0.0.UVGD;European Union;01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6723.26;7050.84;7345.87;7735.86;8179.76;8559.35;8984.76;9648.93;10045.50;10409.71;10570.28;11098.75;11590.68;12255.72;12983.73;13055.03;12297.72;12817.57;13192.85;13448.86;13558.84;14003.29;14715.38;14820.61;15208.43;15743.23                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
EU15.1.0.0.0.UVGD;European Union (15 countries);01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6220.73;6470.26;6491.24;6787.67;7045.19;7404.88;7812.22;8154.47;8573.14;9179.25;9517.38;9845.05;10002.64;10476.54;10869.16;11446.54;12045.67;11989.86;11350.82;11800.83;12126.21;12370.91;12462.58;12875.33;13533.49;13613.94;13928.96;14391.60                                                                                                                                                                                                                                                                                                                                                                                                                                            
EA19.1.0.0.0.UVGD;Euro area;01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5255.55;5483.79;5746.55;5992.77;6138.03;6383.43;6678.92;7032.68;7356.93;7611.21;7830.27;8164.82;8460.51;8904.52;9401.53;9634.15;9289.24;9545.83;9799.48;9835.93;9932.31;10135.86;10460.73;10740.91;11049.56;11411.57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
EA12.1.0.0.0.UVGD;Euro area (12 countries);01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4895.17;5158.04;5217.44;5438.31;5692.42;5932.93;6069.53;6309.20;6601.83;6945.94;7263.65;7509.93;7720.38;8043.96;8325.76;8750.91;9218.82;9431.50;9104.41;9355.57;9597.24;9627.25;9719.75;9916.60;10234.61;10507.82;10805.12;11154.08                                                                                                                                                                                                                                                                                                                                                                                                                                                             
DU15.1.0.0.0.UVGD;EU15 (including D_W West-Germany);01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;317.550;345.483;376.855;411.610;455.520;497.453;537.295;573.051;623.369;697.127;785.665;871.476;969.877;1122.296;1302.321;1463.511;1679.219;1858.954;2044.159;2323.653;2623.949;2908.287;3179.883;3396.648;3687.089;3963.544;4185.621;4406.739;4811.908;5272.256;5677.940;6064.317;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                 
DA12.1.0.0.0.UVGD;EA12 (including D_W West-Germany);01 Gross domestic product;Gross domestic product at current prices ;Mrd ECU/EUR, Standard aggregation;227.155;249.780;275.812;303.859;336.971;368.491;398.804;426.818;474.458;533.779;602.266;669.350;751.087;889.210;1039.579;1162.682;1344.210;1493.792;1640.136;1846.881;2041.589;2218.890;2439.230;2620.077;2842.359;3033.856;3284.614;3457.297;3712.321;4071.495;4439.058;4738.759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                  
BEL.1.0.0.0.UVGD;Belgium;01 Gross domestic product;Gross domestic product at current prices ;Mrd EURO-BEF;15.0466;15.9788;17.0820;18.3754;20.5667;22.4150;24.0672;25.7964;27.5827;30.5948;34.0175;37.0149;41.0860;46.6837;54.4200;60.4462;68.7026;74.3169;79.5315;85.4614;92.4304;96.9085;104.8663;111.0966;120.0290;127.6581;133.6204;139.0048;148.7276;161.2699;171.0075;179.1516;188.1228;193.7532;204.1943;211.6160;215.9420;225.9690;234.4900;244.2260;258.2220;265.7880;275.0650;282.6370;298.7110;311.4810;326.6620;344.7130;354.0660;348.7810;365.1010;379.1060;387.5000;391.7120;400.8050;410.3510;421.9740;436.2802;450.7964                                                                                                                                                                                                                                                                                                        
BGR.1.0.0.0.UVGD;Bulgaria;01 Gross domestic product;Gross domestic product at current prices ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0501;0.1499;0.2218;0.3301;0.5804;0.9695;1.7985;18.8299;25.7564;24.7999;27.9278;30.7510;33.8062;36.3567;40.8864;46.6510;53.2191;63.4640;72.7559;72.9859;74.7713;80.7590;82.0404;82.1661;83.6343;88.5713;92.6347;96.2519;100.4648                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
CZE.1.0.0.0.UVGD;Czech Republic;01 Gross domestic product;Gross domestic product at current prices ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;723.790;871.253;973.958;1179.304;1363.398;1580.115;1812.622;1953.311;2142.587;2237.300;2372.630;2562.679;2674.634;2801.163;3057.660;3257.972;3507.131;3831.819;4015.346;3921.827;3953.651;4033.755;4059.912;4098.128;4313.789;4554.615;4715.061;4917.654;5136.890                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DNK.1.0.0.0.UVGD;Denmark;01 Gross domestic product;Gross domestic product at current prices ;Mrd DKK;43.938;48.753;54.935;58.477;66.844;75.086;82.414;90.846;101.292;115.612;128.066;141.736;161.449;185.905;208.204;232.574;269.461;298.865;332.877;370.197;400.868;440.780;503.384;554.597;612.129;663.955;712.645;748.427;777.844;821.734;855.557;890.551;923.014;928.466;993.286;1036.483;1088.024;1146.129;1185.988;1241.521;1326.912;1371.526;1410.271;1436.751;1506.001;1585.984;1682.260;1738.845;1801.470;1722.143;1810.926;1846.854;1895.002;1929.677;1977.255;2027.171;2060.868;2129.528;2205.435                                                                                                                                                                                                                                                                                                                                  
